"_source/data/positionData","_source/data/speedData","_source/data/unit_speedData","_source/data/temperatureData","_source/data/lightData","_source/data/recorded_at","_source/data/unit_temperatureData","_source/data/unit_lightData","_source/data/eventType","_source/data/action","_source/data/eventID"
"[10.4891, 107.15876]",58.24,"KMH",2.78,0,2023-01-04 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","zKlJYnGR-wShJmCnPQE0h"
"[10.43143, 107.15827]",44.99,"KMH",1.47,0,2023-01-04 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","bJoPZtVwFmePfCU2cq06B"
"[10.39718, 107.11183]",38.02,"KMH",4.62,0,2023-01-04 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","dO1uCQ1O7GqbRGnybR-TO"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-01-04 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","ieJ3XT8YBSIHmkJna6pXr"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-01-05 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","GS-fi3ouVgzQREC3IBEFw"
"[12.65841, 108.03907]",34.46,"KMH",0.48,0,2023-01-05 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","LfGmkxSpyGG5TNESwPxYF"
"[12.61997, 107.95092]",49.9,"KMH",3.23,0,2023-01-05 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","95dnR4Pcob49KszJxmdia"
"[12.58494, 107.87112]",31.14,"KMH",1.8,0,2023-01-05 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","f5zetQ9jfUscJW9rMAk8y"
"[12.54409, 107.79773]",59.45,"KMH",0.07,0,2023-01-05 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","_0elhUMKrn2kf-bps0Sha"
"[12.49071, 107.72369]",43.67,"KMH",2.14,0,2023-01-05 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","iYfJTvJTWrex1ku0nR0-D"
"[12.44303, 107.63683]",48.11,"KMH",3.77,0,2023-01-05 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","NNA-Yu5hjceTHc8XpgGTM"
"[12.35217, 107.56946]",30.17,"KMH",3.6,0,2023-01-05 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","gv04wBvDjCEh2YfLYd07-"
"[12.28166, 107.45917]",42.18,"KMH",1.45,0,2023-01-05 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","1YBa6piFayPTGXwLEPl-j"
"[12.20514, 107.45171]",25.41,"KMH",3.85,0,2023-01-05 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","PFlNBUfK9eM3U1yyvD72u"
"[12.1149, 107.47546]",64.53,"KMH",4.88,0,2023-01-05 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","g1FH3_xlht6r4Dvx59ISn"
"[12.02528, 107.49632]",23.15,"KMH",5.47,0,2023-01-05 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","b_qCmC4Qw8zWTAg-xYTBH"
"[11.94746, 107.46003]",35.73,"KMH",5.51,0,2023-01-05 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","s1wob2VECrs_j4lnTBNHK"
"[11.91148, 107.38259]",63.73,"KMH",5.55,0,2023-01-05 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","A7zhB4hS-vPxEhSrxgrvi"
"[11.8872, 107.32123]",67.81,"KMH",4.33,0,2023-01-05 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","-qhA9t8kZo7O57ljkDamj"
"[11.83688, 107.27339]",68.23,"KMH",5.82,0,2023-01-05 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","wjMOKaC8GcWw3EQ71k-9a"
"[11.79438, 107.19719]",56.04,"KMH",3.36,0,2023-01-05 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","jv1GhOt0R9Nq3wLLlB3Gb"
"[11.73478, 107.14746]",61.91,"KMH",4.01,0,2023-01-05 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","K9FJe6hPdlrV5xR1bgWEb"
"[11.69556, 107.08901]",29.71,"KMH",0.34,0,2023-01-05 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","QmYcROdswfmKblIB3PoiV"
"[11.64351, 107.04603]",54.08,"KMH",0.44,0,2023-01-05 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","8RzFGBJ8ZswF0Aye6-lP1"
"[11.6003, 106.99513]",44.76,"KMH",4.43,0,2023-01-05 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","BOLQGiAUdNMMIVi7iAif3"
"[11.5492, 106.92901]",44.02,"KMH",4.34,0,2023-01-05 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","8JrAdq3tQkRNHnRblYNb6"
"[11.48867, 106.88478]",27.73,"KMH",4.3,0,2023-01-05 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","kBsfpaTLWpchfhqz3r0KR"
"[11.40074, 106.83871]",34.94,"KMH",1.26,0,2023-01-05 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","Z9BE9Tw_BZqZuvbXwX1a1"
"[11.32845, 106.81931]",34.51,"KMH",1.85,0,2023-01-05 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","pdUoQ53MD_FtCz6QEP3XK"
"[11.26414, 106.76964]",20.65,"KMH",3.18,0,2023-01-05 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","czJpa3A4UYAHysgsC95R_"
"[11.16775, 106.73462]",30.22,"KMH",5.45,0,2023-01-05 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","RjdXIloJMrE612rrSu4LV"
"[11.06738, 106.78279]",26.6,"KMH",4.33,0,2023-01-05 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","9egjxcqq6hTw7QEOkYLc2"
"[10.98992, 106.77191]",36.75,"KMH",1.34,0,2023-01-05 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","i-8LIv70OYtFU9qyqyUsh"
"[10.93927, 106.80689]",30.24,"KMH",2.97,0,2023-01-05 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","6I_6pSJzxe7nl_cvoSv9_"
"[10.8618, 106.91927]",66.99,"KMH",0.96,0,2023-01-05 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","3qnhj6xJ3YaZcdfw1jtZN"
"[10.90104, 106.85013]",67.36,"KMH",0.56,0,2023-01-05 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","qrthNao7kmA9h6kOG0ZUn"
"[10.77847, 106.95701]",36.99,"KMH",3.91,0,2023-01-05 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","zKgDSpa78UNO_X3rEevI6"
"[10.69547, 107.0148]",24.78,"KMH",3.1,0,2023-01-05 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","dsWUZsoe8hdHp_P4BhWWN"
"[10.5968, 107.05524]",29.01,"KMH",0.86,0,2023-01-05 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","aj49N3vTlEtbYLL8HqaH_"
"[10.52441, 107.08377]",51.55,"KMH",1.41,0,2023-01-05 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","OLv4gVNICd2GMUsjPnn4E"
"[10.4891, 107.15876]",57.82,"KMH",2.24,0,2023-01-05 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","mh7_xe1nSi-hhuPGEYMC2"
"[10.43143, 107.15827]",31.43,"KMH",2.17,0,2023-01-05 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","AEnt1GSs1-zVm8JFtzeFH"
"[10.39718, 107.11183]",20.22,"KMH",3.93,0,2023-01-05 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","05Jnzc_-pY5Tvo9AgmaXu"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-01-05 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","xkllGs8EjkmXrBqpVv0vk"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-01-06 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","MxckTnMRnivBpwkCwO1Aw"
"[12.65841, 108.03907]",60.78,"KMH",2.34,0,2023-01-06 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","fw89tPmzzEoW-t6E5xl3X"
"[12.61997, 107.95092]",26.66,"KMH",1.4,0,2023-01-06 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","JM7ojjZEfXIhvSzNyC6Y0"
"[12.58494, 107.87112]",37.47,"KMH",0.23,0,2023-01-06 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","bouivJSqEZ5aA6Am9gs5H"
"[12.54409, 107.79773]",33.29,"KMH",0.81,0,2023-01-06 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","0Jh1CqoIMch1WnRFcvVBG"
"[12.49071, 107.72369]",55.53,"KMH",3.17,0,2023-01-06 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","twlC_Iut8UUcvdsqWUxuJ"
"[12.44303, 107.63683]",61.77,"KMH",0.15,0,2023-01-06 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","Rc9pUAQl7-s5fJOv1ZInc"
"[12.35217, 107.56946]",55.63,"KMH",5.19,0,2023-01-06 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","wThsQcUc7wJWD36z1rVr5"
"[12.28166, 107.45917]",21.62,"KMH",0.84,0,2023-01-06 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","6RWpGKtHA2GvAtU5MT8zZ"
"[12.20514, 107.45171]",38.77,"KMH",1.21,0,2023-01-06 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","pTrTLOzhoiLx9vhGqVblp"
"[12.1149, 107.47546]",68.92,"KMH",0.48,0,2023-01-06 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","6bLqHFxqZPfOLLxKRdU4h"
"[12.02528, 107.49632]",32.35,"KMH",4.1,0,2023-01-06 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","ZZuZFdfDc9e1pNtWEFS7V"
"[11.94746, 107.46003]",26.72,"KMH",3,0,2023-01-06 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","UEF7W75nb5GjYS2kjGRBo"
"[11.91148, 107.38259]",38.32,"KMH",2.51,0,2023-01-06 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","OAaLlE_1J8bLKkHOwnV2A"
"[11.8872, 107.32123]",31.86,"KMH",0.11,0,2023-01-06 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","NK-S-9yYk14CfUVIOmBXT"
"[11.83688, 107.27339]",28.21,"KMH",2.03,0,2023-01-06 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","Jg2WQom9OEDeR0245rZGb"
"[11.79438, 107.19719]",37.97,"KMH",2.1,0,2023-01-06 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","jez7cejXy9qhBgCt4WtTx"
"[11.73478, 107.14746]",52.65,"KMH",5.98,0,2023-01-06 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","TI0n7Odwc6xEvZAYWEWsT"
"[11.69556, 107.08901]",27.2,"KMH",3.83,0,2023-01-06 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","xN7nVVba07McEmgqnlIhc"
"[11.64351, 107.04603]",63.69,"KMH",1.21,0,2023-01-06 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","8eYfEdZ3RxsuqFqEnnflH"
"[11.6003, 106.99513]",51.62,"KMH",3.8,0,2023-01-06 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","fw1xLw4rm2JTG1h3-hsZP"
"[11.5492, 106.92901]",31.85,"KMH",1.93,0,2023-01-06 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","FDOus44R10rNy-zd0Kesa"
"[11.48867, 106.88478]",40.38,"KMH",5.31,0,2023-01-06 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","KkyXd33anD7g5F2jfRI8i"
"[11.40074, 106.83871]",55.49,"KMH",0.5,0,2023-01-06 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","k7RglWMDN94JrDSvia2Ep"
"[11.32845, 106.81931]",23.9,"KMH",3.32,0,2023-01-06 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","tdASunl2WpLci-m-XLGs0"
"[11.26414, 106.76964]",61.21,"KMH",0.2,0,2023-01-06 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","JRRZveK60c9QvrVukNi6y"
"[11.16775, 106.73462]",43.58,"KMH",5.57,0,2023-01-06 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","VccqRE7FHGn1dcTboUEuv"
"[11.06738, 106.78279]",20.62,"KMH",2.41,0,2023-01-06 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","MHHQIsiv490V3KOiVr4Zp"
"[10.98992, 106.77191]",63.7,"KMH",3.15,0,2023-01-06 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","2Go2C24DaC6vqOY_foMf4"
"[10.93927, 106.80689]",27.18,"KMH",3,0,2023-01-06 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","pjEALYBSu4Hah4RgffzR3"
"[10.8618, 106.91927]",55.84,"KMH",1.08,0,2023-01-06 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","3vk51tKVL-_CBT48jCbgt"
"[10.90104, 106.85013]",54,"KMH",4.55,0,2023-01-06 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","G4-WmBjvZYkJDjnQwJjGa"
"[10.77847, 106.95701]",39.53,"KMH",1.23,0,2023-01-06 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","9xDJAJCl-FbJtDI66Rzx5"
"[10.69547, 107.0148]",32.76,"KMH",0.5,0,2023-01-06 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","ASRoaKNombC3Uuq8dRNgd"
"[10.5968, 107.05524]",41.28,"KMH",2.03,0,2023-01-06 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","I5zIm69i7FjTx2OsREeoh"
"[10.52441, 107.08377]",67.99,"KMH",5.55,0,2023-01-06 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","ev5XSpVF4pOS21gqRrCO6"
"[10.4891, 107.15876]",34.72,"KMH",1.08,0,2023-01-06 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","DfNbZ7PL8m-HULnyk4vor"
"[10.43143, 107.15827]",58.13,"KMH",0.58,0,2023-01-06 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","S3ZW8Z1C7FTRIq8MPrFAf"
"[10.39718, 107.11183]",47.53,"KMH",2.37,0,2023-01-06 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","6jkR5P2BoNUeC8n3xWXAn"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-01-06 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","2V7h6Tr7PnlcOzJfGLDWJ"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-01-07 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","newYGMvr1-rrGfCRQTMUD"
"[12.65841, 108.03907]",43.92,"KMH",5.27,0,2023-01-07 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","qs4mFyf9tlK7CLIsTpKSy"
"[12.61997, 107.95092]",27.79,"KMH",0.91,0,2023-01-07 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","nFYsdaR0hQ6HuYidnKhsz"
"[12.58494, 107.87112]",20.6,"KMH",0.64,0,2023-01-07 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","dUZVEoYFlnCvK4e4j0LnY"
"[12.54409, 107.79773]",34.8,"KMH",0.27,0,2023-01-07 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","qPRZubJ0Kw59TY3zwKdAn"
"[12.49071, 107.72369]",27.32,"KMH",1.08,0,2023-01-07 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","5eIrsHju1nt5NbHTcmUAH"
"[12.44303, 107.63683]",41.26,"KMH",4.49,0,2023-01-07 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","NSJCBzJTHhV84_zIhp4Qu"
"[12.35217, 107.56946]",59.05,"KMH",1.76,0,2023-01-07 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","UGUSKfKVFzrIlJL3Q8o7I"
"[12.28166, 107.45917]",65.21,"KMH",2.71,0,2023-01-07 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","T7ayPTTes8SCApGozGZB6"
"[12.20514, 107.45171]",60,"KMH",5.67,0,2023-01-07 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","Tz91Njdc6eWP0nBRfMEUG"
"[12.1149, 107.47546]",48.1,"KMH",2.71,0,2023-01-07 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","tTGPiE2FHSAaG1OK79wlZ"
"[12.02528, 107.49632]",57.37,"KMH",5.52,0,2023-01-07 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","ITDeaHZfBuXP8ETU8Zfwd"
"[11.94746, 107.46003]",41.14,"KMH",0.6,0,2023-01-07 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","MKpKEtWfs68o58hAgbpYi"
"[11.91148, 107.38259]",52.18,"KMH",5.46,0,2023-01-07 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","sA_mH6lisqhlMLcsCknvJ"
"[11.8872, 107.32123]",38.17,"KMH",5.15,0,2023-01-07 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","OF_uumDAeaoiVhIBU8x28"
"[11.83688, 107.27339]",64.56,"KMH",5.56,0,2023-01-07 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","XvxtDb6d8ao2d23pXp-gz"
"[11.79438, 107.19719]",35.51,"KMH",1.43,0,2023-01-07 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","mIMDyxhpMHsM5ywICEbl5"
"[11.73478, 107.14746]",59.43,"KMH",5,0,2023-01-07 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","4KSQDQ460gGPnbhMzSlHu"
"[11.69556, 107.08901]",20.09,"KMH",5.63,0,2023-01-07 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","aeh1yKxf4a58_1SPcO1zD"
"[11.64351, 107.04603]",38.14,"KMH",2.89,0,2023-01-07 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","m1TMX2FtvVVNUWxtPprBP"
"[11.6003, 106.99513]",62.24,"KMH",0.11,0,2023-01-07 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","J5N2bDsCOPPi0ePF_d6El"
"[11.5492, 106.92901]",38.36,"KMH",1.86,0,2023-01-07 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","E3B5BesZ-iH6qCMSpIJ6m"
"[11.48867, 106.88478]",61.11,"KMH",1.48,0,2023-01-07 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","mkWcE0z_4mx-TyoqkQLVn"
"[11.40074, 106.83871]",55.56,"KMH",4.86,0,2023-01-07 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","G1e6PF54JAwCXJNIKK6Fx"
"[11.32845, 106.81931]",36.95,"KMH",2.41,0,2023-01-07 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","ZHNPi_zgkQrUojwtGevRI"
"[11.26414, 106.76964]",29.44,"KMH",5.83,0,2023-01-07 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","qfrVzslebiRSp0JExE54x"
"[11.16775, 106.73462]",27.79,"KMH",5.28,0,2023-01-07 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","9pZPktNiv1hhS9S3iovW0"
"[11.06738, 106.78279]",35.78,"KMH",2.97,0,2023-01-07 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","ftimIOlenlMJkj12JImeD"
"[10.98992, 106.77191]",48.62,"KMH",5.17,0,2023-01-07 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","23GtiTaAVNLRXBcYaKCYU"
"[10.93927, 106.80689]",25.92,"KMH",4.04,0,2023-01-07 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","EdA6EnhhaPCw_YrATNkRp"
"[10.8618, 106.91927]",55.94,"KMH",5.15,0,2023-01-07 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","n-gGPBlXsyaZNVTrTaAlk"
"[10.90104, 106.85013]",57.4,"KMH",5.07,0,2023-01-07 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","kO4WPHqE5GUXdPmHS2-xb"
"[10.77847, 106.95701]",27.23,"KMH",0.25,0,2023-01-07 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","748RogNzy8qbHvHhsggXA"
"[10.69547, 107.0148]",58.66,"KMH",3.28,0,2023-01-07 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","NKUdJigu3nmkurXPccK9n"
"[10.5968, 107.05524]",47.44,"KMH",4.65,0,2023-01-07 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","kG1nF0gDWL8skwTaEhlaF"
"[10.52441, 107.08377]",26.23,"KMH",3.55,0,2023-01-07 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","PB3iJRGQtuEbplOm6QYy1"
"[10.4891, 107.15876]",67.83,"KMH",5.74,0,2023-01-07 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","1ePkbdN9i5o2fezd53Efw"
"[10.43143, 107.15827]",59.4,"KMH",1.72,0,2023-01-07 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","xwMRuoYFEQkFRESvlSqhA"
"[10.39718, 107.11183]",67.96,"KMH",2.79,0,2023-01-07 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","zYBSGLVh7vs-Qf2HLMukY"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-01-07 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","_LsfIvN_l_eajtPP0Rn6s"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-01-08 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","fKmmIwbNailLUforwOpVC"
"[12.65841, 108.03907]",34.09,"KMH",5.09,0,2023-01-08 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","qbsOg9fAM-jvmjRdOduT0"
"[12.61997, 107.95092]",21.79,"KMH",3.97,0,2023-01-08 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","FkR7ladkVZRRIJ1ti-t0q"
"[12.58494, 107.87112]",33.48,"KMH",1.45,0,2023-01-08 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","xAeVH7J0Gj0w-NfPqVDRg"
"[12.54409, 107.79773]",64.68,"KMH",4.33,0,2023-01-08 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","p9wz5zNV8GQHRc3K4gZ7r"
"[12.49071, 107.72369]",46.4,"KMH",4.59,0,2023-01-08 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","AuTAD9Q5SMqZFeQNLlF5l"
"[12.44303, 107.63683]",49.45,"KMH",0.63,0,2023-01-08 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","UiBRA24YcKHJNxli313OJ"
"[12.35217, 107.56946]",26.99,"KMH",2.66,0,2023-01-08 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","f8HSwJ802pbxvKrjT56Ok"
"[12.28166, 107.45917]",24.24,"KMH",4.11,0,2023-01-08 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","WkdTKy3hYTzcu3erOYIf3"
"[12.20514, 107.45171]",20.67,"KMH",0.05,0,2023-01-08 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","KuDlDtL87zTxNK-l-dNH-"
"[12.1149, 107.47546]",36.33,"KMH",2.7,0,2023-01-08 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","o8tWI0urfvMfhFI_lKSZO"
"[12.02528, 107.49632]",40.1,"KMH",2.54,0,2023-01-08 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","N6uiy2WNhGajuIXutbdSH"
"[11.94746, 107.46003]",32.89,"KMH",1.74,0,2023-01-08 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","NuKeddxaC_3LqZxfKeNt2"
"[11.91148, 107.38259]",69.75,"KMH",3.51,0,2023-01-08 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","l1ZMm_1Oz91DBVBGGXUn3"
"[11.8872, 107.32123]",61.8,"KMH",3.58,0,2023-01-08 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","qxGziLHHYw-BipTD1u40U"
"[11.83688, 107.27339]",21.96,"KMH",5.08,0,2023-01-08 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","MhJ-oXnEjNICfirVzOf7Y"
"[11.79438, 107.19719]",23.45,"KMH",0.7,0,2023-01-08 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","s0kCBrzbJoV74HYekegx5"
"[11.73478, 107.14746]",21.35,"KMH",5.35,0,2023-01-08 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","4EBqYMwTaxM3KTX9U1CAr"
"[11.69556, 107.08901]",63.44,"KMH",3.18,0,2023-01-08 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","YUN-JorzlPbIB849PTVqI"
"[11.64351, 107.04603]",49.82,"KMH",5.19,0,2023-01-08 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","7k3zDWutn_kvBRrAJThZK"
"[11.6003, 106.99513]",33.46,"KMH",0.71,0,2023-01-08 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","8b_VcnglOY40jD1CyRHZQ"
"[11.5492, 106.92901]",40.19,"KMH",0.62,0,2023-01-08 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","NwGjMIhDNrEltQiP1Y8PN"
"[11.48867, 106.88478]",21.39,"KMH",5.76,0,2023-01-08 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","qMaH9xdysYn6tT1kMg_AG"
"[11.40074, 106.83871]",29.23,"KMH",4.28,0,2023-01-08 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","r3dj4yszOUcMIUQ-rcxSX"
"[11.32845, 106.81931]",61.43,"KMH",3.9,0,2023-01-08 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","-wa1jYZvxiU13kGcf45be"
"[11.26414, 106.76964]",49.01,"KMH",4.63,0,2023-01-08 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","_AdoVLv_vBwbtuMtt1zqZ"
"[11.16775, 106.73462]",53.17,"KMH",3.26,0,2023-01-08 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","q-me1bNWuePNb3qe1qqGX"
"[11.06738, 106.78279]",35.93,"KMH",3.34,0,2023-01-08 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","H3Ij_ZoxeRnIZCDBSKWK1"
"[10.98992, 106.77191]",28.81,"KMH",3.93,0,2023-01-08 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","Iq1epWsjKU-DDsVmh3-UL"
"[10.93927, 106.80689]",58.32,"KMH",4.35,0,2023-01-08 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","IKSPnsJBubB-ee1YKDB1e"
"[10.8618, 106.91927]",43.95,"KMH",3.85,0,2023-01-08 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","sBr-Eg_IzrLbr8hj6EsmH"
"[10.90104, 106.85013]",58.37,"KMH",5.02,0,2023-01-08 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","Lbi_yMqCnBQaIFGK9C6ZB"
"[10.77847, 106.95701]",48.25,"KMH",5.43,0,2023-01-08 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","bCc29jCImD31TbEPipfJU"
